"y","x1","x2","i"
13,1.40640734878688,0.294117647058823,"3"
7,1.00351846475136,0.323529411764706,"3"
13,1.42601519192413,0.352941176470588,"3"
5,0.798811483474471,0.382352941176471,"3"
5,0.808615405043099,0.411764705882353,"3"
5,0.818419326611726,0.441176470588235,"3"
5,0.828223248180354,0.470588235294118,"3"
6,0.959574874278284,0.5,"3"
10,0.862919062169043,-0.5,"4"
6,0.532172567893677,-0.470588235294118,"4"
6,0.541976489462304,-0.441176470588235,"4"
5,0.430232706501628,-0.411764705882353,"4"
7,0.664351452484398,-0.382352941176471,"4"
9,0.841698326240296,-0.352941176470588,"4"
8,0.772980224038001,-0.323529411764706,"4"
4,0.320686025233332,-0.294117647058824,"4"
6,0.600800018874069,-0.264705882352941,"4"
9,0.880914012514806,-0.235294117647059,"4"
7,0.723174981896162,-0.205882352941176,"4"
5,0.508664079050648,-0.176470588235294,"4"
7,0.742782825033417,-0.147058823529412,"4"
10,0.9903700425612,-0.117647058823529,"4"
6,0.659623548285833,-0.0882352941176471,"4"
12,1.13152559022776,-0.0588235294117647,"4"
6,0.679231391423088,-0.0294117647058824,"4"
5,0.567487608462413,0,"4"
13,1.21429916004933,0.0294117647058824,"4"
6,0.708643156128971,0.0588235294117647,"4"
4,0.448137005625489,0.0882352941176471,"4"
8,0.920039047567413,0.117647058823529,"4"
8,0.92984296913604,0.147058823529412,"4"
2,0.015450649958074,0.176470588235294,"4"
9,1.02797283604422,0.205882352941176,"4"
5,0.645918981011432,0.235294117647059,"4"
7,0.880037726994202,0.264705882352941,"4"
14,1.35193976893613,0.294117647058823,"4"
8,0.988666498547805,0.323529411764706,"4"
6,0.806682371815245,0.352941176470588,"4"
4,0.546176221311763,0.382352941176471,"4"
7,0.929057334837339,0.411764705882353,"4"
8,1.02788218482231,0.441176470588235,"4"
7,0.948665177974594,0.470588235294118,"4"
10,1.19625239550238,0.5,"4"
9,0.850828111734627,-0.5,"5"
7,0.693089081115984,-0.470588235294118,"5"
7,0.702893002684611,-0.441176470588235,"5"
6,0.6099298043684,-0.411764705882353,"5"
5,0.498186021407724,-0.382352941176471,"5"
7,0.732304767390493,-0.352941176470588,"5"
3,0.177243448700985,-0.323529411764706,"5"
13,1.1646054161319,-0.294117647058824,"5"
9,0.929259484283647,-0.264705882352941,"5"
8,0.860541382081352,-0.235294117647059,"5"
5,0.557009550819489,-0.205882352941176,"5"
2,-0.0440470155279871,-0.176470588235294,"5"
4,0.427855026413937,-0.147058823529412,"5"
7,0.810736139939513,-0.117647058823529,"5"
8,0.909560989924489,-0.0882352941176471,"5"
3,0.265478742818632,-0.0588235294117647,"5"
12,1.19947890513385,-0.0294117647058824,"5"
7,0.849951826214023,0,"5"
10,1.09753904374181,0.0294117647058824,"5"
8,0.958580597767626,0.0588235294117647,"5"
9,1.04690654310718,0.0882352941176471,"5"
3,0.324302272230397,0.117647058823529,"5"
10,1.13675473001632,0.147058823529412,"5"
6,0.806008235740949,0.176470588235294,"5"
9,1.08612222938169,0.205882352941176,"5"
12,1.2877141992515,0.235294117647059,"5"
12,1.29751812082013,0.264705882352941,"5"
9,1.11553399408757,0.294117647058823,"5"
10,1.19557825942808,0.323529411764706,"5"
7,0.967598885037552,0.352941176470588,"5"
1,-0.319870626097362,0.382352941176471,"5"
3,0.422341487916672,0.411764705882353,"5"
2,0.161835337413189,0.441176470588235,"5"
4,0.633737379355114,0.470588235294118,"5"
4,0.643541300923741,0.5,"5"
11,0.310113344326305,-0.5,"6"
8,0.107614778482576,-0.470588235294118,"6"
6,-0.0743693482499839,-0.441176470588235,"6"
6,-0.0645654266813565,-0.411764705882353,"6"
5,-0.176309209642032,-0.382352941176471,"6"
10,0.295592832299892,-0.352941176470588,"6"
4,-0.305463734047584,-0.323529411764706,"6"
10,0.315200675437147,-0.294117647058824,"6"
3,-0.477643939211516,-0.264705882352941,"6"
9,0.264568174802518,-0.235294117647059,"6"
6,0.00406202429903566,-0.205882352941176,"6"
7,0.116633065752502,-0.176470588235294,"6"
8,0.215457915737478,-0.147058823529412,"6"
5,-0.0880739155243851,-0.117647058823529,"6"
11,0.447368246287089,-0.0882352941176471,"6"
8,0.24486968044336,-0.0588235294117647,"6"
6,0.0628855537108004,-0.0294117647058824,"6"
6,0.0726894752794278,0,"6"
4,-0.187816675224054,0.0294117647058824,"6"
5,-0.0292503861126204,0.0588235294117647,"6"
6,0.10210123998531,0.0882352941176471,"6"
6,0.111905161553938,0.117647058823529,"6"
7,0.224476203007404,0.147058823529412,"6"
6,0.131513004691193,0.176470588235294,"6"
4,-0.12899314581229,0.205882352941176,"6"
8,0.342908896129635,0.235294117647059,"6"
7,0.263691889281914,0.264705882352941,"6"
4,-0.0995813811064073,0.294117647058823,"6"
6,0.18053261253433,0.323529411764706,"6"
9,0.460646606175067,0.352941176470588,"6"
12,0.662238576044882,0.382352941176471,"6"
6,0.209944377240212,0.411764705882353,"6"
8,0.411536347110027,0.441176470588235,"6"
8,0.421340268678654,0.470588235294118,"6"
7,0.342123261830933,0.5,"6"
9,0.69217698177113,-0.5,"7"
6,0.431670831267647,-0.470588235294118,"7"
11,0.845565288549819,-0.441176470588235,"7"
4,0.180968602332793,-0.411764705882353,"7"
9,0.73139266804564,-0.382352941176471,"7"
4,0.200576445470048,-0.352941176470588,"7"
3,0.018592318737488,-0.323529411764706,"7"
9,0.760804432751522,-0.294117647058824,"7"
8,0.692086330549227,-0.264705882352941,"7"
11,0.914192739530211,-0.235294117647059,"7"
8,0.711694173686482,-0.205882352941176,"7"
7,0.632477166838761,-0.176470588235294,"7"
4,0.26920389645044,-0.147058823529412,"7"
10,0.889868305935171,-0.117647058823529,"7"
8,0.750909859960991,-0.0882352941176471,"7"
8,0.760713781529619,-0.0588235294117647,"7"
5,0.457181950267756,-0.0294117647058824,"7"
10,0.929083992209681,0,"7"
7,0.701104617819153,0.0294117647058824,"7"
4,0.337831347430832,0.0588235294117647,"7"
13,1.13340526656056,0.0882352941176471,"7"
9,0.898059334712306,0.117647058823529,"7"
6,0.637553184208824,0.147058823529412,"7"
6,0.647357105777451,0.176470588235294,"7"
7,0.759928147230918,0.205882352941176,"7"
5,0.545417244385403,0.235294117647059,"7"
7,0.779535990368173,0.264705882352941,"7"
8,0.878360840353148,0.294117647058823,"7"
9,0.966686785692698,0.323529411764706,"7"
6,0.706180635189216,0.352941176470588,"7"
8,0.907772605059031,0.382352941176471,"7"
12,1.18788659869977,0.411764705882353,"7"
12,1.1976905202684,0.441176470588235,"7"
7,0.848163441348565,0.470588235294118,"7"
7,0.857967362917192,0.5,"7"
10,0.169399095802653,-0.5,"8"
7,-0.058580278587875,-0.470588235294118,"8"
3,-0.613641597277383,-0.441176470588235,"8"
8,0.0500484929657282,-0.411764705882353,"8"
9,0.138374438305278,-0.382352941176471,"8"
8,0.0696563361029831,-0.352941176470588,"8"
5,-0.23387549515888,-0.323529411764706,"8"
8,0.089264179240238,-0.294117647058824,"8"
8,0.0990681008088655,-0.264705882352941,"8"
5,-0.204463730452997,-0.235294117647059,"8"
4,-0.343422176427176,-0.205882352941176,"8"
8,0.128479865514748,-0.176470588235294,"8"
9,0.216805810854298,-0.147058823529412,"8"
8,0.148087708652003,-0.117647058823529,"8"
7,0.0688707018042818,-0.0882352941176471,"8"
7,0.0786746233729093,-0.0588235294117647,"8"
4,-0.284598647015412,-0.0294117647058824,"8"
9,0.265825418697435,0,"8"
4,-0.264990803878157,0.0294117647058824,"8"
12,0.477221310135877,0.0588235294117647,"8"
5,-0.0966205931980954,0.0882352941176471,"8"
7,0.137498152784674,0.117647058823529,"8"
10,0.385085370312457,0.147058823529412,"8"
10,0.394889291881084,0.176470588235294,"8"
7,0.166909917490556,0.205882352941176,"8"
9,0.344256791246455,0.235294117647059,"8"
5,-0.0377970637863307,0.264705882352941,"8"
7,0.196321682196439,0.294117647058823,"8"
9,0.373668555952337,0.323529411764706,"8"
7,0.215929525333694,0.352941176470588,"8"
11,0.527056862731026,0.382352941176471,"8"
8,0.324558296887297,0.411764705882353,"8"
9,0.412884242226847,0.441176470588235,"8"
9,0.422688163795474,0.470588235294118,"8"
10,0.502732429135986,0.5,"8"
10,0.077514787618466,-0.5,"9"
6,-0.2532317066569,-0.470588235294118,"9"
6,-0.243427785088273,-0.441176470588235,"9"
6,-0.233623863519646,-0.411764705882353,"9"
9,0.0464901301210916,-0.382352941176471,"9"
8,-0.0222279720812035,-0.352941176470588,"9"
9,0.0660979732583465,-0.323529411764706,"9"
9,0.0759018948269739,-0.294117647058824,"9"
6,-0.184604255676508,-0.264705882352941,"9"
8,0.0169877141933063,-0.235294117647059,"9"
7,-0.0622292926544146,-0.205882352941176,"9"
9,0.115117581101484,-0.176470588235294,"9"
13,0.370071356086989,-0.147058823529412,"9"
6,-0.135584647833371,-0.117647058823529,"9"
9,0.144529345807366,-0.0882352941176471,"9"
10,0.224573611147878,-0.0588235294117647,"9"
7,-0.00340576324264989,-0.0294117647058824,"9"
8,0.0954190867423259,0,"9"
10,0.25398537585376,0.0294117647058824,"9"
11,0.327329417291937,0.0588235294117647,"9"
6,-0.0669571968529789,0.0882352941176471,"9"
10,0.283397140559642,0.117647058823529,"9"
7,0.0554177661691148,0.147058823529412,"9"
8,0.154242616154091,0.176470588235294,"9"
8,0.164046537722718,0.205882352941176,"9"
8,0.173850459291345,0.235294117647059,"9"
7,0.0946334524436246,0.264705882352941,"9"
8,0.1934583024286,0.294117647058823,"9"
7,0.11424129558088,0.323529411764706,"9"
9,0.291588169336778,0.352941176470588,"9"
4,-0.239228053238814,0.382352941176471,"9"
8,0.23267398870311,0.411764705882353,"9"
7,0.153456981855389,0.441176470588235,"9"
6,0.0604937835391779,0.470588235294118,"9"
9,0.340607777179915,0.5,"9"
8,0.0714531630058331,-0.5,"10"
7,-0.00776384384188777,-0.470588235294118,"10"
4,-0.371037114230209,-0.441176470588235,"10"
5,-0.212470825118775,-0.411764705882353,"10"
11,0.3229713366927,-0.382352941176471,"10"
10,0.269235138391777,-0.352941176470588,"10"
7,0.0412557640012495,-0.323529411764706,"10"
12,0.410390686058335,-0.294117647058824,"10"
6,-0.0419035127463345,-0.264705882352941,"10"
10,0.308450824666287,-0.235294117647059,"10"
12,0.439802450764217,-0.205882352941176,"10"
3,-0.474589868413749,-0.176470588235294,"10"
10,0.337862589372169,-0.147058823529412,"10"
6,0.00711609509680278,-0.117647058823529,"10"
6,0.0169200166654302,-0.0882352941176471,"10"
6,0.0267239382340577,-0.0588235294117647,"10"
6,0.0365278598026851,-0.0294117647058824,"10"
10,0.386882197215307,0,"10"
9,0.32644577501205,0.0294117647058824,"10"
6,0.0659396245085675,0.0588235294117647,"10"
10,0.416293961921189,0.0882352941176471,"10"
5,-0.0360002368834807,0.117647058823529,"10"
7,0.198118509099289,0.147058823529412,"10"
3,-0.356942809590219,0.176470588235294,"10"
7,0.217726352236544,0.205882352941176,"10"
8,0.316551202221519,0.235294117647059,"10"
8,0.326355123790147,0.264705882352941,"10"
9,0.414681069129697,0.294117647058823,"10"
8,0.345962966927402,0.323529411764706,"10"
5,0.0424311356655389,0.352941176470588,"10"
5,0.0522350572341663,0.382352941176471,"10"
12,0.645684803705394,0.411764705882353,"10"
5,0.0718429003714212,0.441176470588235,"10"
6,0.203194526469352,0.470588235294118,"10"
13,0.728458373526967,0.5,"10"
7,0.6398227325248,-0.5,"11"
7,0.649626654093427,-0.470588235294118,"11"
11,0.96075399149076,-0.441176470588235,"11"
8,0.758255425647031,-0.411764705882353,"11"
5,0.454723594385168,-0.382352941176471,"11"
3,0.123977100109801,-0.352941176470588,"11"
10,0.936429557895719,-0.323529411764706,"11"
6,0.605683063620353,-0.294117647058824,"11"
10,0.956037401032975,-0.264705882352941,"11"
5,0.503743202228305,-0.235294117647059,"11"
5,0.513547123796932,-0.205882352941176,"11"
6,0.644898749894863,-0.176470588235294,"11"
5,0.533154966934187,-0.147058823529412,"11"
13,1.17996651852111,-0.117647058823529,"11"
9,0.944620586672855,-0.0882352941176471,"11"
10,1.02466485201337,-0.0588235294117647,"11"
4,0.423608285665891,-0.0294117647058824,"11"
10,1.04427269515062,0,"11"
5,0.591978496345952,0.0294117647058824,"11"
13,1.23879004793287,0.0588235294117647,"11"
6,0.73313404401251,0.0882352941176471,"11"
8,0.934726013882325,0.117647058823529,"11"
11,1.15683242286331,0.147058823529412,"11"
6,0.762545808718392,0.176470588235294,"11"
4,0.50203965821491,0.205882352941176,"11"
4,0.511843579783538,0.235294117647059,"11"
5,0.670409868894971,0.264705882352941,"11"
3,0.339663374619605,0.294117647058823,"11"
7,0.914332536446368,0.323529411764706,"11"
9,1.09167941020227,0.352941176470588,"11"
7,0.933940379583623,0.382352941176471,"11"
10,1.18152759711141,0.411764705882353,"11"
8,1.04256915113723,0.441176470588235,"11"
8,1.05237307270585,0.470588235294118,"11"
10,1.21093936181729,0.5,"11"
8,0.582395943418567,-0.5,"12"
10,0.740962232530001,-0.470588235294118,"12"
5,0.288668033725331,-0.441176470588235,"12"
5,0.298471955293959,-0.411764705882353,"12"
6,0.429823581391889,-0.382352941176471,"12"
9,0.709937575032626,-0.352941176470588,"12"
4,0.179121352457035,-0.323529411764706,"12"
4,0.188925274025662,-0.294117647058824,"12"
8,0.660827315967586,-0.264705882352941,"12"
13,0.994303114724014,-0.235294117647059,"12"
9,0.758957182875764,-0.205882352941176,"12"
8,0.690239080673469,-0.176470588235294,"12"
12,0.970353074314206,-0.147058823529412,"12"
10,0.85860929135353,-0.117647058823529,"12"
4,0.257552725006054,-0.0882352941176471,"12"
10,0.878217134490785,-0.0588235294117647,"12"
11,0.951561175928962,-0.0294117647058824,"12"
12,1.01937268215734,0,"12"
10,0.907628899196668,0.0294117647058824,"12"
7,0.67964952480614,0.0588235294117647,"12"
6,0.586686326489929,0.0882352941176471,"12"
9,0.866800320130666,0.117647058823529,"12"
11,1.01038470534073,0.147058823529412,"12"
4,0.345788019123701,0.176470588235294,"12"
9,0.896212084836548,0.205882352941176,"12"
7,0.738473054217905,0.235294117647059,"12"
8,0.83729790420288,0.264705882352941,"12"
8,0.847101825771508,0.294117647058823,"12"
6,0.665117699038948,0.323529411764706,"12"
10,1.01547203645157,0.352941176470588,"12"
8,0.87651359047739,0.382352941176471,"12"
8,0.886317512046018,0.411764705882353,"12"
12,1.16643150568675,0.441176470588235,"12"
11,1.11822784259563,0.470588235294118,"12"
6,0.723941228450713,0.5,"12"
8,0.41144947978648,-0.5,"13"
14,0.794330593312056,-0.470588235294118,"13"
3,-0.222828845750749,-0.441176470588235,"13"
6,0.249073196191175,-0.411764705882353,"13"
11,0.662967653473346,-0.382352941176471,"13"
8,0.460469087629617,-0.352941176470588,"13"
9,0.548795032969167,-0.323529411764706,"13"
6,0.288288882465685,-0.294117647058824,"13"
10,0.638643219878306,-0.264705882352941,"13"
6,0.30789672560294,-0.235294117647059,"13"
9,0.588010719243677,-0.205882352941176,"13"
9,0.597814640812304,-0.176470588235294,"13"
7,0.440075610193661,-0.147058823529412,"13"
5,0.225564707348146,-0.117647058823529,"13"
5,0.235368628916774,-0.0882352941176471,"13"
9,0.637030327086814,-0.0588235294117647,"13"
5,0.254976472054029,-0.0294117647058824,"13"
7,0.489095218036798,0,"13"
7,0.498899139605425,0.0294117647058824,"13"
9,0.676246013361324,0.0588235294117647,"13"
8,0.607527911159029,0.0882352941176471,"13"
10,0.766094200270463,0.117647058823529,"13"
4,0.165037633922987,0.147058823529412,"13"
9,0.715461699635834,0.176470588235294,"13"
6,0.454955549132351,0.205882352941176,"13"
8,0.656547519002166,0.235294117647059,"13"
7,0.577330512154445,0.264705882352941,"13"
9,0.754677385910343,0.294117647058823,"13"
9,0.764481307478971,0.323529411764706,"13"
8,0.695763205276676,0.352941176470588,"13"
11,0.91786961425766,0.382352941176471,"13"
9,0.793893072184853,0.411764705882353,"13"
7,0.63615404156621,0.441176470588235,"13"
9,0.813500915322108,0.470588235294118,"13"
7,0.655761884703465,0.5,"13"
6,0.0316521085539234,-0.5,"14"
7,0.14422315000739,-0.470588235294118,"14"
11,0.455350487404722,-0.441176470588235,"14"
10,0.4016142891038,-0.411764705882353,"14"
7,0.173634914713272,-0.382352941176471,"14"
7,0.1834388362819,-0.352941176470588,"14"
10,0.431026053809682,-0.323529411764706,"14"
5,-0.0212681449949875,-0.294117647058824,"14"
8,0.30187152940413,-0.264705882352941,"14"
4,-0.150422669400539,-0.235294117647059,"14"
6,0.129691324240198,-0.205882352941176,"14"
7,0.242262365693664,-0.176470588235294,"14"
7,0.252066287262292,-0.147058823529412,"14"
11,0.563193624659624,-0.117647058823529,"14"
9,0.439217082586817,-0.0882352941176471,"14"
7,0.281478051968174,-0.0588235294117647,"14"
8,0.38030290195315,-0.0294117647058824,"14"
9,0.4686288472927,0,"14"
8,0.399910745090405,0.0294117647058824,"14"
9,0.488236690429955,0.0588235294117647,"14"
8,0.41951858822766,0.0882352941176471,"14"
12,0.699632581868397,0.117647058823529,"14"
4,-0.0229716890083822,0.147058823529412,"14"
6,0.257142304632355,0.176470588235294,"14"
8,0.458734274502169,0.205882352941176,"14"
9,0.547060219841719,0.235294117647059,"14"
11,0.690644605051781,0.264705882352941,"14"
5,0.174810286377561,0.294117647058823,"14"
6,0.306161912475492,0.323529411764706,"14"
11,0.720056369757663,0.352941176470588,"14"
9,0.596079827684857,0.382352941176471,"14"
7,0.438340797066213,0.411764705882353,"14"
3,-0.116720521623295,0.441176470588235,"14"
6,0.355181520318629,0.470588235294118,"14"
3,-0.09711267848604,0.5,"14"
5,0.627547303035696,-0.5,"15"
8,0.950686977434814,-0.470588235294118,"15"
10,1.10925326654625,-0.441176470588235,"15"
7,0.88127389215572,-0.411764705882353,"15"
4,0.518000621767399,-0.382352941176471,"15"
4,0.527804543336027,-0.352941176470588,"15"
7,0.910685656861602,-0.323529411764706,"15"
9,1.0880325306175,-0.294117647058824,"15"
8,1.01931442841521,-0.264705882352941,"15"
5,0.715782597153343,-0.235294117647059,"15"
7,0.949901343136112,-0.205882352941176,"15"
8,1.04872619312109,-0.176470588235294,"15"
4,0.596431994316419,-0.147058823529412,"15"
7,0.979313107841995,-0.117647058823529,"15"
9,1.15665998159789,-0.0882352941176471,"15"
8,1.0879418793956,-0.0588235294117647,"15"
5,0.784410048133735,-0.0294117647058824,"15"
8,1.10754972253285,0,"15"
6,0.925565595800293,0.0294117647058824,"15"
8,1.12715756567011,0.0588235294117647,"15"
11,1.34926397465109,0.0882352941176471,"15"
4,0.684667288434066,0.117647058823529,"15"
6,0.964781282074803,0.147058823529412,"15"
5,0.853037499114127,0.176470588235294,"15"
9,1.25469919728417,0.205882352941176,"15"
8,1.18598109508187,0.235294117647059,"15"
7,1.10676408823415,0.264705882352941,"15"
8,1.20558893821913,0.294117647058823,"15"
5,0.902057106957264,0.323529411764706,"15"
7,1.13617585294003,0.352941176470588,"15"
3,0.581114534250526,0.382352941176471,"15"
7,1.15578369607729,0.411764705882353,"15"
5,0.941272793231774,0.441176470588235,"15"
7,1.17539153921454,0.470588235294118,"15"
6,1.08242834089833,0.5,"15"
6,0.585281957039115,-0.5,"16"
9,0.865395950679852,-0.470588235294118,"16"
13,1.12034972566536,-0.441176470588235,"16"
5,0.493146017215694,-0.411764705882353,"16"
10,0.965048059157619,-0.382352941176471,"16"
7,0.737068684767091,-0.352941176470588,"16"
9,0.91441555852299,-0.323529411764706,"16"
5,0.532361703490204,-0.294117647058824,"16"
11,1.06780386530168,-0.264705882352941,"16"
10,1.01406766700076,-0.235294117647059,"16"
6,0.68332117272539,-0.205882352941176,"16"
10,1.03367551013801,-0.176470588235294,"16"
7,0.805696135747483,-0.147058823529412,"16"
10,1.05328335327527,-0.117647058823529,"16"
14,1.28740209925804,-0.0882352941176471,"16"
9,1.00265085264064,-0.0588235294117647,"16"
5,0.620596997607851,-0.0294117647058824,"16"
6,0.751948623705782,0,"16"
4,0.4914424732023,0.0294117647058824,"16"
8,0.963344515144224,0.0588235294117647,"16"
7,0.884127508296503,0.0882352941176471,"16"
14,1.35602955023843,0.117647058823529,"16"
4,0.530658159476809,0.147058823529412,"16"
12,1.27287027349084,0.176470588235294,"16"
9,1.09088614675828,0.205882352941176,"16"
8,1.02216804455599,0.235294117647059,"16"
5,0.718636213294126,0.264705882352941,"16"
13,1.36544776488104,0.294117647058823,"16"
7,0.962558880845523,0.323529411764706,"16"
8,1.0613837308305,0.352941176470588,"16"
12,1.34149772447124,0.382352941176471,"16"
6,0.889203525666566,0.411764705882353,"16"
8,1.09079549553638,0.441176470588235,"16"
8,1.10059941710501,0.470588235294118,"16"
5,0.797067585843145,0.5,"16"
7,-0.176985487784716,-0.5,"17"
5,-0.391496390630231,-0.470588235294118,"17"
4,-0.53045483660441,-0.441176470588235,"17"
8,-0.0585527946624853,-0.411764705882353,"17"
15,0.370323566521058,-0.382352941176471,"17"
11,0.173357535887126,-0.352941176470588,"17"
6,-0.22092907825779,-0.323529411764706,"17"
9,0.059184915382947,-0.294117647058824,"17"
7,-0.0985541152356964,-0.264705882352941,"17"
8,0.000270734749279355,-0.235294117647059,"17"
5,-0.303261096512583,-0.205882352941176,"17"
3,-0.63400759078795,-0.176470588235294,"17"
10,0.178444866997968,-0.147058823529412,"17"
7,-0.0495345073925592,-0.117647058823529,"17"
9,0.127812366363339,-0.0882352941176471,"17"
9,0.137616287931967,-0.0588235294117647,"17"
8,0.0688981857296715,-0.0294117647058824,"17"
7,-0.0103188211180494,0,"17"
5,-0.224829723963564,0.0294117647058824,"17"
5,-0.215025802394936,0.0588235294117647,"17"
5,-0.205221880826309,0.0882352941176471,"17"
10,0.266680161115616,0.117647058823529,"17"
7,0.0387007867250879,0.147058823529412,"17"
6,-0.0542624115911235,0.176470588235294,"17"
5,-0.166006194551799,0.205882352941176,"17"
7,0.0681125514309702,0.235294117647059,"17"
4,-0.295160718957351,0.264705882352941,"17"
6,-0.0150467253166137,0.294117647058823,"17"
5,-0.126790508277289,0.323529411764706,"17"
5,-0.116986586708662,0.352941176470588,"17"
10,0.354915455233263,0.382352941176471,"17"
8,0.215957009259083,0.411764705882353,"17"
4,-0.236337189545586,0.441176470588235,"17"
6,0.043776804095151,0.470588235294118,"17"
8,0.245368773964966,0.5,"17"
11,0.680979299033371,-0.5,"18"
7,0.389459804773294,-0.470588235294118,"18"
6,0.296496606457082,-0.441176470588235,"18"
7,0.409067647910549,-0.411764705882353,"18"
10,0.656654865438331,-0.382352941176471,"18"
5,0.204360666633662,-0.352941176470588,"18"
3,-0.126385827641705,-0.323529411764706,"18"
5,0.223968509770916,-0.294117647058824,"18"
8,0.547108184170034,-0.264705882352941,"18"
4,0.0948139853653648,-0.235294117647059,"18"
6,0.374927979006102,-0.205882352941176,"18"
7,0.487499020459568,-0.176470588235294,"18"
6,0.394535822143357,-0.147058823529412,"18"
7,0.507106863596823,-0.117647058823529,"18"
10,0.754694081124606,-0.0882352941176471,"18"
6,0.423947586849239,-0.0588235294117647,"18"
5,0.312203803888563,-0.0294117647058824,"18"
10,0.784105845830488,0,"18"
5,0.331811647025818,0.0294117647058824,"18"
8,0.654951321424936,0.0588235294117647,"18"
7,0.575734314577215,0.0882352941176471,"18"
8,0.674559164562191,0.117647058823529,"18"
9,0.762885109901741,0.147058823529412,"18"
8,0.694167007699446,0.176470588235294,"18"
8,0.703970929268073,0.205882352941176,"18"
2,-0.210421389909893,0.235294117647059,"18"
6,0.531790724104141,0.264705882352941,"18"
